AC NO.,AC NAME,TOTAL ELECTORS,SL_NO,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,GENERAL,POSTAL,TOTAL,VOTE_PERCENT,AC TOTAL,VOTE SHARE,is_winner,YEAR
24,Gauripur,156559,8,RANJAN SAHA,M,33,GEN,IND,1283,0,1283,0.96,133189,0.009632927644174819,0,2011
24,Gauripur,156559,9,MOKBUL HUSSAIN,M,45,GEN,AIMF,616,0,616,0.46,133189,0.0046250065696116045,0,2011
24,Gauripur,156559,10,ABHISEKH DEY SARKAR,M,25,GEN,IND,567,0,567,0.43,133189,0.004257108319756136,0,2011
25,Golakganj,155801,1,ABU TAHER BEPARI,M,46,GEN,INC,59315,5,59320,43.95,134968,0.4395115879319542,1,2011
25,Golakganj,155801,2,ASWINI ROY SARKAR,M,38,GEN,BJP,55310,2,55312,40.98,134968,0.4098156600082983,0,2011
25,Golakganj,155801,3,SAFER ALI AHMED,M,47,GEN,AIUDF,15522,0,15522,11.5,134968,0.11500503823128445,0,2011
25,Golakganj,155801,4,SANTOSH KUMAR SARKAR,M,55,GEN,AGP,1878,1,1879,1.39,134968,0.01392181850512714,0,2011
25,Golakganj,155801,5,JALAL UDDIN AHMED,M,61,GEN,AITC,1575,0,1575,1.17,134968,0.01166943275443068,0,2011
25,Golakganj,155801,6,ALI HUSSAIN,M,50,GEN,IND,1360,0,1360,1.01,134968,0.010076462568905221,0,2011
26,Bilasipara West,128700,1,HAFIZ BASHIR AHMED,M,51,GEN,AIUDF,40307,194,40501,36.19,111908,0.361913357400722,1,2011
26,Bilasipara West,128700,2,ALI AKBAR MIAH,M,46,GEN,INC,36567,150,36717,32.81,111908,0.3280998677485077,0,2011
26,Bilasipara West,128700,3,BATENDRA NATH BRAHMA,M,69,ST,BOPF,23025,45,23070,20.62,111908,0.2061514815741502,0,2011
26,Bilasipara West,128700,4,GIASUDDIN AHMED,M,82,GEN,CPI,4522,10,4532,4.05,111908,0.04049755156021017,0,2011
26,Bilasipara West,128700,5,HATEM ALI CHOUDHURY,M,53,GEN,AITC,2254,7,2261,2.02,111908,0.020204096221896558,0,2011
26,Bilasipara West,128700,6,SHEIKH MONSUR RAHMAN,M,50,GEN,AGP,1631,4,1635,1.46,111908,0.014610215534188798,0,2011
26,Bilasipara West,128700,7,ENTAZ ALI,M,48,GEN,IND,1250,0,1250,1.12,111908,0.011169889552132108,0,2011
26,Bilasipara West,128700,8,MINATI SARKAR ROY,F,55,GEN,BJP,1007,0,1007,0.9,111908,0.008998463023197626,0,2011
26,Bilasipara West,128700,9,MOKLES RAHMAN,M,37,GEN,LB,572,1,573,0.51,111908,0.0051202773706973586,0,2011
26,Bilasipara West,128700,10,AKBAR ALI,M,48,GEN,IND,356,6,362,0.32,111908,0.0032348000142974585,0,2011
27,Bilasipara East,164309,1,GUL AKHTARA BEGUM,F,39,GEN,AIUDF,49369,150,49519,36.67,135029,0.3667286286649535,1,2011
27,Bilasipara East,164309,2,PRASANTA KUMAR BARUA,M,61,GEN,AGP,25014,80,25094,18.58,135029,0.18584155996119353,0,2011
27,Bilasipara East,164309,3,UMA RANI BASUMATARY,F,50,ST,BOPF,23310,16,23326,17.27,135029,0.1727480763391568,0,2011
27,Bilasipara East,164309,4,BHARATI BARUAH,F,45,GEN,INC,17746,84,17830,13.2,135029,0.13204570869961268,0,2011
27,Bilasipara East,164309,5,WASIM RAJA,M,51,GEN,IND,7591,22,7613,5.64,135029,0.05638048122995801,0,2011
27,Bilasipara East,164309,6,ABDUL HAMID,M,59,GEN,IND,3881,23,3904,2.89,135029,0.028912307726488385,0,2011
27,Bilasipara East,164309,7,PURANDAR NATH,M,63,GEN,BJP,2525,4,2529,1.87,135029,0.018729310000074058,0,2011
27,Bilasipara East,164309,8,MOINUL HOQUE,M,33,GEN,AITC,1884,5,1889,1.4,135029,0.013989587421961209,0,2011
27,Bilasipara East,164309,9,MONIRUR ZAMAN,M,57,GEN,IND,1707,0,1707,1.26,135029,0.012641728813810366,0,2011
27,Bilasipara East,164309,10,BIPIN BARMAN,M,64,GEN,CPI,968,2,970,0.72,135029,0.007183642032452288,0,2011
27,Bilasipara East,164309,11,MOHENDRA CHANDRA ROY,M,40,GEN,LB,648,0,648,0.48,135029,0.0047989691103392604,0,2011
28,Gossaigaon,159906,1,MAJENDRA NARZARY,M,53,ST,BOPF,47457,86,47543,36.2,131325,0.36202550923281934,1,2011
28,Gossaigaon,159906,2,KHAIRUL ALAM MIAH,M,46,GEN,AIUDF,26589,9,26598,20.25,131325,0.20253569388920617,0,2011
28,Gossaigaon,159906,3,ASHIM HASDA,M,41,GEN,IND,21347,8,21355,16.26,131325,0.162611840852846,0,2011
28,Gossaigaon,159906,4,CHRISOSTOM TUDU,M,41,GEN,INC,17282,15,17297,13.17,131325,0.13171140300780507,0,2011
28,Gossaigaon,159906,5,RAJENDRA MUSHAHARY,M,53,ST,IND,7552,61,7613,5.8,131325,0.057970683418998664,0,2011
28,Gossaigaon,159906,6,SANTOSH TARAFDAR,M,43,GEN,BJP,5444,0,5444,4.15,131325,0.04145440700552065,0,2011
28,Gossaigaon,159906,7,NIBARAN BASUMATARY,M,49,ST,IND,2568,9,2577,1.96,131325,0.01962307252998287,0,2011
28,Gossaigaon,159906,8,JUNASH MURMU,M,56,GEN,JMM,1594,0,1594,1.21,131325,0.012137826004188083,0,2011
28,Gossaigaon,159906,9,SOMARI BASUMATARY,F,45,ST,AITC,1304,0,1304,0.99,131325,0.009929564058633163,0,2011
29,Kokrajhar West,146968,1,PRADIP KUMAR BRAHMA,M,47,ST,BOPF,68791,47,68838,57.58,119560,0.5757611241217798,1,2011
29,Kokrajhar West,146968,2,URKHAO GWRA BRAHMA,M,47,ST,IND,37277,58,37335,31.23,119560,0.3122699899631984,0,2011
29,Kokrajhar West,146968,3,LAHENDRA BASUMATARY,M,67,ST,INC,9103,4,9107,7.62,119560,0.07617096018735363,0,2011
29,Kokrajhar West,146968,4,PRADIP KR. BRAHMA,M,42,ST,AITC,4279,1,4280,3.58,119560,0.035797925727668115,0,2011
30,Kokrajhar East,147500,1,PRAMILA RANI BRAHMA,F,59,ST,BOPF,74665,5,74670,66.13,112910,0.661323177752192,1,2011
30,Kokrajhar East,147500,2,KISHORE BASUMATARY,M,50,ST,IND,28732,34,28766,25.48,112910,0.25476928527145515,0,2011
30,Kokrajhar East,147500,3,RAJESWAR BRAHMA,M,59,ST,INC,4571,0,4571,4.05,112910,0.040483570985740853,0,2011
30,Kokrajhar East,147500,4,BISWAJIT NARZARY,M,30,ST,AITC,2755,1,2756,2.44,112910,0.024408821185014612,0,2011
30,Kokrajhar East,147500,5,SUBHADRA NARZARY,F,38,ST,JD(U),2147,0,2147,1.9,112910,0.019015144805597378,0,2011
31,Sidli,160924,1,CHANDAN BRAHMA,M,41,ST,BOPF,68124,3,68127,54.56,124862,0.5456183626723903,1,2011
31,Sidli,160924,2,MAOTI BRAHMA HAZOWARY,M,43,ST,IND,31232,14,31246,25.02,124862,0.25024426967371977,0,2011
31,Sidli,160924,3,SUPRIYA BRAHMA,F,55,ST,INC,13430,0,13430,10.76,124862,0.10755874485431917,0,2011
31,Sidli,160924,4,TAPAN MUCHAHARY,M,27,ST,BJP,7598,0,7598,6.09,124862,0.06085117970239144,0,2011
31,Sidli,160924,5,SUNIL BASUMATARY,M,33,ST,AITC,2311,0,2311,1.85,124862,0.018508433310374654,0,2011
31,Sidli,160924,6,GOPINATH GOYARY,M,33,ST,IND,2150,0,2150,1.72,124862,0.017219009786804632,0,2011
32,Bongaigaon,144487,1,PHANI BHUSAN CHOUDHURY,M,58,GEN,AGP,45780,91,45871,40.78,112482,0.40780747141764906,1,2011
32,Bongaigaon,144487,2,PRABHAT BAISNAB,M,54,GEN,INC,33415,59,33474,29.76,112482,0.29759428175174696,0,2011
32,Bongaigaon,144487,3,SASHANKA BRAHMA,M,46,ST,BOPF,21943,12,21955,19.52,112482,0.19518678544122614,0,2011
32,Bongaigaon,144487,4,MONI KONCH,F,47,GEN,BJP,7779,3,7782,6.92,112482,0.06918440283778737,0,2011
32,Bongaigaon,144487,5,SIBU CHANDA,M,48,GEN,SHS,2056,0,2056,1.83,112482,0.018278480112373534,0,2011
32,Bongaigaon,144487,6,KIRANMAYEE NATH,F,41,GEN,AITC,1342,2,1344,1.19,112482,0.011948578439216942,0,2011
33,Bijni,111668,1,KAMALSHING NARZARY,M,55,ST,BOPF,39620,241,39861,41.83,95303,0.4182554589047564,1,2011
33,Bijni,111668,2,KHALILUR RAHMAN,M,44,GEN,INC,26472,64,26536,27.84,95303,0.2784382443364847,0,2011
33,Bijni,111668,3,GAJENDRA BARMAN,M,48,GEN,CPM,22088,63,22151,23.24,95303,0.23242710093071572,0,2011
33,Bijni,111668,4,ROMIO BRAHMA,M,44,ST,IND,4110,8,4118,4.32,95303,0.04320955268984187,0,2011
33,Bijni,111668,5,PARIMAL BISWAS,M,63,GEN,BJP,1623,3,1626,1.71,95303,0.017061372674522315,0,2011
33,Bijni,111668,6,HAREN GOGOI,M,51,GEN,AITC,1010,1,1011,1.06,95303,0.010608270463679003,0,2011
34,Abhayapuri North,125304,1,BHUPEN ROY,M,52,GEN,AGP,38060,51,38111,36.32,104933,0.36319365690488215,1,2011
34,Abhayapuri North,125304,2,ABDUL HAI NAGORI,M,56,GEN,INC,36531,43,36574,34.85,104933,0.3485462152039873,0,2011
34,Abhayapuri North,125304,3,ABDUL LATIF MONDAL,M,40,GEN,AIUDF,19676,19,19695,18.77,104933,0.18769119342818752,0,2011
34,Abhayapuri North,125304,4,ANJU MONOWARA BEGUM,F,29,GEN,BOPF,4733,0,4733,4.51,104933,0.045104971743874664,0,2011
34,Abhayapuri North,125304,5,RABIN DAS,M,56,GEN,CPM,2843,1,2844,2.71,104933,0.027103008586431342,0,2011
34,Abhayapuri North,125304,6,RATUL BHARALI,M,37,GEN,BJP,1041,0,1041,0.99,104933,0.00992061601212202,0,2011
34,Abhayapuri North,125304,7,NILANANDA RAJBONGSHI,M,35,SC,AITC,709,0,709,0.68,104933,0.006756692365604719,0,2011
34,Abhayapuri North,125304,8,AMINUL HOQUE JWADDER,M,28,GEN,LKS,465,1,466,0.44,104933,0.004440928973726092,0,2011
34,Abhayapuri North,125304,9,SAMSUL HOQUE,M,51,GEN,LB,423,0,423,0.4,104933,0.004031143682159092,0,2011
34,Abhayapuri North,125304,10,HABIBAR RAHMAN,M,44,GEN,NCP,337,0,337,0.32,104933,0.003211573099025092,0,2011
35,Abhayapuri South,145925,1,CHANDAN KUMAR SARKAR,M,54,SC,INC,51482,28,51510,42.24,121959,0.42235505374757093,1,2011
35,Abhayapuri South,145925,2,BIJAY DAS,M,51,SC,AIUDF,35615,6,35621,29.21,121959,0.29207356570650794,0,2011
35,Abhayapuri South,145925,3,DHRUBAJYOTI BANIKYA,M,27,SC,AGP,26473,12,26485,21.72,121959,0.21716314499134956,0,2011
35,Abhayapuri South,145925,4,DINESH SARKAR,M,40,SC,BJP,2997,1,2998,2.46,121959,0.024582031666379685,0,2011
35,Abhayapuri South,145925,5,KAUSTAV KUMAR DAS,M,45,SC,AITC,2628,0,2628,2.15,121959,0.021548225223230758,0,2011
35,Abhayapuri South,145925,6,ASHOK DUTTA,M,41,SC,IND,1211,0,1211,0.99,121959,0.009929566493657704,0,2011
35,Abhayapuri South,145925,7,BIMAL CHANDRA DAS,M,30,SC,BOPF,995,1,996,0.82,121959,0.008166678965881977,0,2011
35,Abhayapuri South,145925,8,MOHADEV CH. DAS,M,59,SC,LB,510,0,510,0.42,121959,0.004181733205421494,0,2011
36,Dudhnai,151884,1,SIB CHARAN BASUMATARY,M,40,ST,INC,46882,8,46890,37.33,125609,0.37330127618243913,1,2011
36,Dudhnai,151884,2,DIGANTA KUMAR RAVA,M,43,ST,AGP,40868,5,40873,32.54,125609,0.32539865773949317,0,2011
36,Dudhnai,151884,3,FLORENCE G. MOMIN,M,56,ST,AIUDF,21002,1,21003,16.72,125609,0.16720935601748282,0,2011
36,Dudhnai,151884,4,BALI RAM BORO,M,39,ST,BJP,10445,0,10445,8.32,125609,0.08315486947591336,0,2011
36,Dudhnai,151884,5,RAMA KANTA KHAKHALARY,M,37,ST,AITC,3480,0,3480,2.77,125609,0.027705021137020436,0,2011
36,Dudhnai,151884,6,KAUSHALYA CHAUDHURY KHAKHALARY,F,48,ST,NCP,1597,0,1597,1.27,125609,0.01271405711374185,0,2011
36,Dudhnai,151884,7,BHUPENDRA RAVA,M,59,ST,CPI,1321,0,1321,1.05,125609,0.010516762333909194,0,2011
37,Goalpara East,161717,1,MONOWAR HUSSAIN,M,65,GEN,AIUDF,36352,1,36353,26.79,135692,0.2679082038734782,1,2011
37,Goalpara East,161717,2,JYOTISH DAS,M,53,GEN,AGP,34501,10,34511,25.43,135692,0.2543333431595083,0,2011
37,Goalpara East,161717,3,SHADEED MAZUMDER,M,53,GEN,IND,23577,3,23580,17.38,135692,0.17377590425375114,0,2011
37,Goalpara East,161717,4,DULAL CH. GHOSH,M,67,GEN,INC,19893,5,19898,14.66,135692,0.1466409220882587,0,2011
37,Goalpara East,161717,5,ELBARTH MARAK,M,47,GEN,IND,13100,2,13102,9.66,135692,0.09655690829230905,0,2011
37,Goalpara East,161717,6,MANO MOHAN NATH,M,66,GEN,BJP,3193,2,3195,2.35,135692,0.02354597175957315,0,2011
37,Goalpara East,161717,7,JESMINA ISLAM,F,47,GEN,NCP,2069,0,2069,1.52,135692,0.015247767001739233,0,2011
37,Goalpara East,161717,8,ARUN DAS,M,39,GEN,IND,1662,0,1662,1.22,135692,0.01224832709371223,0,2011
37,Goalpara East,161717,9,GOLE RAHMAN,M,49,GEN,AITC,665,0,665,0.49,135692,0.004900804763729623,0,2011
37,Goalpara East,161717,10,AZHAR HUSSAIN,M,62,GEN,SUCI,657,0,657,0.48,135692,0.0048418477139403945,0,2011
38,Goalpara West,127005,1,SHEIKH SHAH ALAM,M,40,GEN,AIUDF,37789,11,37800,34.18,110603,0.3417628816578212,1,2011
38,Goalpara West,127005,2,PURANDAR RABHA,M,42,ST,AGP,26859,3,26862,24.29,110603,0.24286863828286756,0,2011
38,Goalpara West,127005,3,ABDUR RASHID MANDAL,M,48,GEN,INC,22257,4,22261,20.13,110603,0.20126940498901477,0,2011
38,Goalpara West,127005,4,ABU BAKKER SIDDIQUE JOTDER,M,43,GEN,NCP,19150,4,19154,17.32,110603,0.17317794273211395,0,2011
38,Goalpara West,127005,5,NOZMUL HOQUE,M,71,GEN,SUCI,2068,1,2069,1.87,110603,0.01870654503042413,0,2011
38,Goalpara West,127005,6,NISHI KANTA HAJONG,M,67,ST,BJP,1562,1,1563,1.41,110603,0.014131623916168639,0,2011
38,Goalpara West,127005,7,DILIP RAY,M,51,GEN,AITC,894,0,894,0.81,110603,0.00808296339158974,0,2011
39,Jaleswar,119288,1,MOIN UDDIN AHMED,M,40,GEN,AIUDF,52640,3,52643,50.75,103740,0.5074513206092154,1,2011
39,Jaleswar,119288,2,AFTAB UDDIN MOLLAH,M,45,GEN,INC,35842,5,35847,34.55,103740,0.34554655870445344,0,2011
39,Jaleswar,119288,3,KAILASH CHANDRA RABHA,M,43,ST,AGP,7331,0,7331,7.07,103740,0.07066705224599962,0,2011
39,Jaleswar,119288,4,AFZALUR RAHMAN,M,65,GEN,LKS,4657,0,4657,4.49,103740,0.04489107383844226,0,2011
39,Jaleswar,119288,5,SONAUDDIN AHMED,M,40,GEN,NCP,936,0,936,0.9,103740,0.009022556390977444,0,2011
39,Jaleswar,119288,6,SHAFIQUL HUSSAIN (PRINCE),M,43,GEN,BJP,913,0,913,0.88,103740,0.008800848274532485,0,2011
39,Jaleswar,119288,7,KASIRUDDIN SHEIKH,M,62,GEN,AITC,792,0,792,0.76,103740,0.007634470792365529,0,2011
39,Jaleswar,119288,8,ABDUL HAMID,M,52,GEN,SUCI,621,0,621,0.6,103740,0.0059861191440138805,0,2011
40,Sorbhog,160186,1,RANJEET KUMAR DASS,M,45,GEN,BJP,40695,21,40716,31.25,130272,0.3125460574797347,1,2011
40,Sorbhog,160186,2,A. SALIM,M,42,GEN,AIUDF,21517,17,21534,16.53,130272,0.1653002947678703,0,2011
40,Sorbhog,160186,3,ABDUS SAMAD AHMED,M,45,GEN,INC,21059,40,21099,16.2,130272,0.1619611274871039,0,2011
40,Sorbhog,160186,4,MANORANJAN TALUKDAR,M,58,GEN,CPM,20544,65,20609,15.82,130272,0.15819976664210267,0,2011
40,Sorbhog,160186,5,IYAD ALI,M,51,GEN,IND,20514,2,20516,15.75,130272,0.1574858757062147,0,2011
40,Sorbhog,160186,6,MOHIDUL ISLAM,M,31,GEN,IND,1392,0,1392,1.07,130272,0.010685335298452468,0,2011
40,Sorbhog,160186,7,MRINAL KANTI SARKAR,M,52,GEN,AITC,1190,0,1190,0.91,130272,0.009134733480717269,0,2011
40,Sorbhog,160186,8,KHANINDRA NATH PATHAK,M,53,GEN,IND,809,0,809,0.62,130272,0.006210083517563253,0,2011
40,Sorbhog,160186,9,FAIZAN NESSA,F,37,GEN,IND,807,0,807,0.62,130272,0.00619473102431835,0,2011
40,Sorbhog,160186,10,NIRMAL KUMAR AGARWALLA,M,58,GEN,IND,556,0,556,0.43,130272,0.004267993122083026,0,2011
40,Sorbhog,160186,11,MANIRAM PATGIRI,M,67,GEN,IND,551,1,552,0.42,130272,0.00423728813559322,0,2011
40,Sorbhog,160186,12,KHALILUR RAHMAN,M,50,GEN,NCP,492,0,492,0.38,130272,0.0037767133382461313,0,2011
41,Bhabanipur,117396,1,ABUL KALAM AZAD,M,46,GEN,AIUDF,24747,9,24756,26.85,92189,0.26853529162915313,1,2011
41,Bhabanipur,117396,2,PHANIDHAR TALUKDAR,M,44,GEN,IND,19688,26,19714,21.38,92189,0.2138433001768107,0,2011
41,Bhabanipur,117396,3,MILAN BARO,M,56,ST,BOPF,18480,11,18491,20.06,92189,0.200577075356062,0,2011
41,Bhabanipur,117396,4,KARTIK SARMA,M,44,GEN,BJP,7462,7,7469,8.1,92189,0.08101834275238912,0,2011
41,Bhabanipur,117396,5,DR.MANORANJAN DAS,M,58,GEN,AGP,7299,26,7325,7.95,92189,0.07945633426981527,0,2011
41,Bhabanipur,117396,6,MANIK BASUMATARY,M,35,ST,IND,7022,2,7024,7.62,92189,0.07619130264999079,0,2011
41,Bhabanipur,117396,7,MANJUSHREE PATHAK,F,58,GEN,INC,3121,5,3126,3.39,92189,0.03390860080920717,0,2011
41,Bhabanipur,117396,8,MONSER ALI,M,30,GEN,IND,1403,0,1403,1.52,92189,0.015218735423965983,0,2011
41,Bhabanipur,117396,9,AJAD ALI,M,47,GEN,NCP,1227,1,1228,1.33,92189,0.013320461226393604,0,2011
41,Bhabanipur,117396,10,RATNA KANTA DEKA,M,46,GEN,AITC,917,0,917,0.99,92189,0.009946956795279262,0,2011
41,Bhabanipur,117396,11,MANOJ KUMAR BAISHYA,M,35,GEN,IND,736,0,736,0.8,92189,0.007983598910932975,0,2011
42,Patachar Kuchi,124993,1,MANORANJAN DAS,M,64,GEN,BJP,30787,42,30829,34.96,88195,0.3495549634333012,1,2011
42,Patachar Kuchi,124993,2,PABINDRA DEKA,M,60,GEN,AGP,26163,85,26248,29.76,88195,0.29761324338114403,0,2011
42,Patachar Kuchi,124993,3,DR. MALAYA BORMAN,F,60,GEN,INC,18384,34,18418,20.88,88195,0.208832700266455,0,2011
42,Patachar Kuchi,124993,4,DILIP BARUAH,M,54,GEN,IND,4340,14,4354,4.94,88195,0.049367877997618916,0,2011
42,Patachar Kuchi,124993,5,PHANI PATHAK,M,42,GEN,IND,2844,2,2846,3.23,88195,0.03226940302738251,0,2011
42,Patachar Kuchi,124993,6,TAPAN BHUYAN,M,35,GEN,BOPF,2208,2,2210,2.51,88195,0.025058109870174046,0,2011
42,Patachar Kuchi,124993,7,BISHAL JYOTI KALITA,M,37,GEN,IND,1585,2,1587,1.8,88195,0.01799421735926073,0,2011
42,Patachar Kuchi,124993,8,AJIT SARMA,M,56,GEN,AITC,765,0,765,0.87,88195,0.0086739611089064,0,2011
42,Patachar Kuchi,124993,9,SYED MAHIMUDDIN AHMED,M,60,GEN,IND,469,0,469,0.53,88195,0.005317761777878564,0,2011
42,Patachar Kuchi,124993,10,PRADIP KUMAR KALITA,M,55,GEN,IND,469,0,469,0.53,88195,0.005317761777878564,0,2011
43,Barpeta,154343,1,ABDUR RAHIM KHAN,M,43,GEN,AIUDF,56767,148,56915,43.39,131164,0.4339224177365741,1,2011
43,Barpeta,154343,2,GUNINDRA NATH DAS,M,51,GEN,AGP,44525,81,44606,34.01,131164,0.3400780702021896,0,2011
43,Barpeta,154343,3,ABDUL KAYEM,M,63,GEN,INC,19388,55,19443,14.82,131164,0.14823427159891434,0,2011
43,Barpeta,154343,4,ABDUL KADDUS,M,38,GEN,BOPF,4939,2,4941,3.77,131164,0.03767039736513068,0,2011
43,Barpeta,154343,5,AMIYA KUMAR DAS,M,55,GEN,BJP,3957,5,3962,3.02,131164,0.030206459089384283,0,2011
43,Barpeta,154343,6,JEHERUL HAQUE,M,57,GEN,AITC,1296,1,1297,0.99,131164,0.00988838400780702,0,2011
44,Jania,136939,1,RAFIQUL ISLAM,M,35,GEN,AIUDF,59842,136,59978,52.23,114831,0.522315402635177,1,2011
44,Jania,136939,2,ABDUL KHALEQUE,M,36,GEN,INC,42292,172,42464,36.98,114831,0.3697956126829863,0,2011
44,Jania,136939,3,ABDUL KARIM BHUYAN,M,47,GEN,CPM,6422,28,6450,5.62,114831,0.056169501267079446,0,2011
44,Jania,136939,4,AYNAL HOQUE,M,35,GEN,JKNPP,2101,0,2101,1.83,114831,0.018296453048392856,0,2011
44,Jania,136939,5,UPENDRA CH. ARJYA,M,66,SC,BJP,1290,0,1290,1.12,114831,0.011233900253415889,0,2011
44,Jania,136939,6,NAZRUL ISLAM,M,55,GEN,AGP,854,6,860,0.75,114831,0.007489266835610593,0,2011
44,Jania,136939,7,SHAHIDUL ISLAM,M,37,GEN,AIMF,745,0,745,0.65,114831,0.0064877951075928975,0,2011
44,Jania,136939,8,ABDUL JALIL TALUKDAR,M,54,GEN,SP,561,0,561,0.49,114831,0.0048854403427645845,0,2011
44,Jania,136939,9,MAHMUD ALI MAZAR BHUIYA,M,46,GEN,AITC,382,0,382,0.33,114831,0.003326627826980519,0,2011
45,Baghbar,108076,1,SHERMAN ALI AHMED,M,46,GEN,AIUDF,60354,80,60434,64.62,93526,0.6461732566345187,1,2011
45,Baghbar,108076,2,RAJIB AHMED,M,46,GEN,INC,28247,66,28313,30.27,93526,0.3027286529948891,0,2011
45,Baghbar,108076,3,MANUMATI SARKAR,F,32,SC,IND,2139,0,2139,2.29,93526,0.022870645595877082,0,2011
45,Baghbar,108076,4,MD JALAL UDDIN ALI,M,52,GEN,AGP,771,1,772,0.83,93526,0.00825438915381819,0,2011
45,Baghbar,108076,5,AZMUL HOQUE,M,30,GEN,AIMF,772,0,772,0.83,93526,0.00825438915381819,0,2011
45,Baghbar,108076,6,ABDUS SALAM AHMED,M,42,GEN,BJP,423,0,423,0.45,93526,0.0045228064923122984,0,2011
45,Baghbar,108076,7,ABU CHAND MAHMMAD,M,66,GEN,SAP,342,0,342,0.37,93526,0.003656737163997177,0,2011
45,Baghbar,108076,8,MD. AMIR ALI,M,44,GEN,AITC,330,1,331,0.35,93526,0.003539122810769198,0,2011
46,Sarukhetri,149547,1,ALI HOSSAIN,M,49,GEN,AIUDF,51486,51,51537,42.63,120885,0.4263308102742276,1,2011
46,Sarukhetri,149547,2,TARA PRASAD DAS,M,60,GEN,INC,23877,38,23915,19.78,120885,0.19783265086652604,0,2011
46,Sarukhetri,149547,3,KAMALESWAR MEDHI,M,54,GEN,AGP,20599,15,20614,17.05,120885,0.17052570624974148,0,2011
46,Sarukhetri,149547,4,GHOLAM SARUWAR,M,44,GEN,CPM,8478,39,8517,7.05,120885,0.07045539148777764,0,2011
46,Sarukhetri,149547,5,CHANAKYA PATHAK,M,50,GEN,BJP,7824,6,7830,6.48,120885,0.06477230425611118,0,2011
46,Sarukhetri,149547,6,KANDARPA KUMAR DAS,M,65,SC,BOPF,3833,1,3834,3.17,120885,0.031716093808164786,0,2011
46,Sarukhetri,149547,7,SUBHASH SARKAR,M,42,SC,IND,2318,0,2318,1.92,120885,0.019175249203788724,0,2011
46,Sarukhetri,149547,8,MANOJ SARMA,M,37,GEN,AITC,817,0,817,0.68,120885,0.006758489473466518,0,2011
46,Sarukhetri,149547,9,SAYDUR RAHMAN KHAN,M,37,GEN,SUCI,380,0,380,0.31,120885,0.0031434834760309385,0,2011
46,Sarukhetri,149547,10,RAKIBUL HUSSAIN,M,29,GEN,AIMF,327,0,327,0.27,120885,0.002705050254373992,0,2011
46,Sarukhetri,149547,11,NASHER KHAN,M,55,GEN,SAP,299,0,299,0.25,120885,0.0024734251561401334,0,2011
46,Sarukhetri,149547,12,BASER UDDIN,M,35,GEN,JKNPP,252,0,252,0.21,120885,0.0020846258841047275,0,2011
46,Sarukhetri,149547,13,KAMAL UDDIN,M,64,GEN,IND,245,0,245,0.2,120885,0.002026719609546263,0,2011
47,Chenga,105482,1,SUKUR ALI AHMED,M,46,GEN,INC,36838,48,36886,42.06,87689,0.42064569102167887,1,2011
47,Chenga,105482,2,LIAKAT ALI KHAN,M,53,GEN,AGP,24363,41,24404,27.83,87689,0.27830172541595866,0,2011
47,Chenga,105482,3,ILIM UDDIN DEWAN,M,43,GEN,AIUDF,20643,15,20658,23.56,87689,0.2355825702197539,0,2011
47,Chenga,105482,4,NABAKUMAR DAS,M,45,SC,BJP,2048,4,2052,2.34,87689,0.023400882664872447,0,2011
47,Chenga,105482,5,ABDUL KUDDUS,M,60,GEN,IND,1838,0,1838,2.1,87689,0.020960439735884774,0,2011
47,Chenga,105482,6,SEIKH SAFIKUL HAQUE,M,33,GEN,AITC,1388,3,1391,1.59,87689,0.01586287903841987,0,2011
47,Chenga,105482,7,AKSHED ALI,M,42,GEN,SP,460,0,460,0.52,87689,0.0052458119034314455,0,2011
48,Boko,170334,1,GOPI NATH DAS,M,51,SC,AIUDF,54335,53,54388,38.52,141195,0.3851977761252169,1,2011
48,Boko,170334,2,JAYANTA DAS,M,39,SC,INC,43659,38,43697,30.95,141195,0.3094797974432522,0,2011
48,Boko,170334,3,JYOTI PRASAD DAS,M,47,SC,AGP,24054,32,24086,17.06,141195,0.17058677715216544,0,2011
48,Boko,170334,4,PRABIN MANDAL,M,41,SC,BOPF,13315,3,13318,9.43,141195,0.0943234533800772,0,2011
48,Boko,170334,5,JITEN SARKAR,M,55,SC,BJP,3656,0,3656,2.59,141195,0.02589326817521867,0,2011
48,Boko,170334,6,NIRANJAN DAS,M,66,SC,AITC,2050,0,2050,1.45,141195,0.01451892772406955,0,2011
49,Chaygaon,140137,1,REKIBUDDIN AHMED,M,37,GEN,INC,64232,75,64307,54.4,118206,0.5440248379946873,1,2011
49,Chaygaon,140137,2,DR. KAMALA KALITA,M,52,GEN,AGP,48665,49,48714,41.21,118206,0.41211106035226636,0,2011
49,Chaygaon,140137,3,AMINUL HAQUE,M,35,GEN,AIUDF,3118,0,3118,2.64,118206,0.026377679644011304,0,2011
49,Chaygaon,140137,4,ROBIN NATH,M,34,GEN,BJP,2067,0,2067,1.75,118206,0.017486422009035073,0,2011
50,Palasbari,130453,1,JATIN MALI,M,55,GEN,IND,36676,42,36718,34.68,105872,0.34681502191325375,1,2011
50,Palasbari,130453,2,PRANAB KALITA,M,51,GEN,IND,36023,15,36038,34.04,105872,0.3403921716790086,0,2011
50,Palasbari,130453,3,NIVA SHARMA THAKURIA,F,52,GEN,INC,19984,9,19993,18.88,105872,0.18884124225479826,0,2011
