AC NO.,AC NAME,TOTAL ELECTORS,SL_NO,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,GENERAL,POSTAL,TOTAL,VOTE_PERCENT,AC TOTAL,VOTE SHARE,is_winner,YEAR
58,Pennagaram,195492,10,BALASUBRAMANIAN P,M,50,GEN,IND,674,1,675,0.42,162288,0.00415927240461402,0,2011
58,Pennagaram,195492,11,ELAVARASAN C,M,47,SC,IND,650,0,650,0.4,162288,0.004005225278517204,0,2011
58,Pennagaram,195492,12,PANEERSELVAM K,M,48,GEN,IND,502,0,502,0.31,162288,0.003093266292024056,0,2011
58,Pennagaram,195492,13,KAMALANATHAN R,M,49,GEN,IND,471,0,471,0.29,162288,0.0029022478556640047,0,2011
59,Dharmapuri,215940,1,BASKAR A,M,44,GEN,DMDK,76772,171,76943,45.73,168248,0.4573189577290666,1,2011
59,Dharmapuri,215940,2,SANTHAMOORTHY P,M,43,GEN,PMK,72169,731,72900,43.33,168248,0.4332889544006467,0,2011
59,Dharmapuri,215940,3,RAJA P S,M,35,GEN,IND,6936,1,6937,4.12,168248,0.04123080214920831,0,2011
59,Dharmapuri,215940,4,PRABAKARAN K,M,57,GEN,BJP,2803,29,2832,1.68,168248,0.01683229518330084,0,2011
59,Dharmapuri,215940,5,VENKATESH K,M,29,GEN,IND,2630,0,2630,1.56,168248,0.01563168655793828,0,2011
59,Dharmapuri,215940,6,SIVAN R,M,34,SC,IND,1714,0,1714,1.02,168248,0.010187342494413009,0,2011
59,Dharmapuri,215940,7,VENKATACHALAM C,M,40,GEN,IND,1080,0,1080,0.64,168248,0.006419095620750321,0,2011
59,Dharmapuri,215940,8,SELVAM K,M,37,SC,BSP,1067,1,1068,0.63,168248,0.0063477723360753175,0,2011
59,Dharmapuri,215940,9,PRABHU P,M,28,GEN,IND,910,1,911,0.54,168248,0.0054146260282440205,0,2011
59,Dharmapuri,215940,10,NALLENDRAN S,M,41,GEN,IND,666,4,670,0.4,168248,0.003982216727687699,0,2011
59,Dharmapuri,215940,11,CHINNASAMY G,M,49,GEN,IND,563,0,563,0.33,168248,0.0033462507726689174,0,2011
60,Pappireddippatti,208543,1,PALANIAPPAN P,M,49,GEN,AIADMK,76406,176,76582,45.39,168731,0.453870361699984,1,2011
60,Pappireddippatti,208543,2,MULLAIVENTHAN V,M,65,GEN,DMK,65466,627,66093,39.17,168731,0.3917063254529399,0,2011
60,Pappireddippatti,208543,3,VELU M,M,62,GEN,IND,18639,71,18710,11.09,168731,0.11088655907924448,0,2011
60,Pappireddippatti,208543,4,SHANKAR P,M,36,GEN,IND,2128,2,2130,1.26,168731,0.012623643550977592,0,2011
60,Pappireddippatti,208543,5,MOORTHY P,M,41,GEN,IND,1270,0,1270,0.75,168731,0.007526773384855184,0,2011
60,Pappireddippatti,208543,6,VAIGUNDAN P,M,40,SC,BSP,1036,1,1037,0.61,168731,0.006145877165428996,0,2011
60,Pappireddippatti,208543,7,JAYAKUMAR S,M,34,GEN,BJP,700,7,707,0.42,168731,0.004190101404009933,0,2011
60,Pappireddippatti,208543,8,PONMANI C,M,41,GEN,IND,415,0,415,0.25,168731,0.002459536184814883,0,2011
60,Pappireddippatti,208543,9,AMSAVENI A,F,35,GEN,IJK,335,3,338,0.2,168731,0.002003188507150435,0,2011
60,Pappireddippatti,208543,10,CHINNASAMY K,M,45,SC,IND,334,0,334,0.2,168731,0.001979482134284749,0,2011
60,Pappireddippatti,208543,11,KUMARAN V,M,41,GEN,IND,308,0,308,0.18,168731,0.0018253907106577927,0,2011
60,Pappireddippatti,208543,12,SARAVANAN S,M,31,GEN,IND,286,0,286,0.17,168731,0.0016950056598965216,0,2011
60,Pappireddippatti,208543,13,RAJAN K,M,42,SC,PB,281,0,281,0.17,168731,0.0016653726938144146,0,2011
60,Pappireddippatti,208543,14,ANNADURAI K,M,42,GEN,UMK,240,0,240,0.14,168731,0.001422382371941137,0,2011
61,Harur,188764,1,DILLIBABU P,M,46,SC,CPM,77576,127,77703,51.71,150272,0.5170823573253833,1,2011
61,Harur,188764,2,NANDHAN B M,M,37,SC,VCK,50812,388,51200,34.07,150272,0.34071550255536626,0,2011
61,Harur,188764,3,PARTHIBAN P,M,42,SC,IND,5289,1,5290,3.52,150272,0.03520283219761499,0,2011
61,Harur,188764,4,RAJENDRAN S,M,51,SC,IND,4818,26,4844,3.22,150272,0.032234880749574105,0,2011
61,Harur,188764,5,SAMIKANNU K,M,42,SC,BJP,3768,9,3777,2.51,150272,0.025134422913117547,0,2011
61,Harur,188764,6,ATHIMULAM A,M,46,SC,IND,2149,0,2149,1.43,150272,0.014300734667802385,0,2011
61,Harur,188764,7,ANBUTHEEBAN T,M,63,SC,IND,2118,1,2119,1.41,150272,0.01410109667802385,0,2011
61,Harur,188764,8,BUDDHAMANI S,F,33,SC,IJK,1971,3,1974,1.31,150272,0.013136179727427599,0,2011
61,Harur,188764,9,CHINNASAMY P,M,36,SC,BSP,1216,0,1216,0.81,150272,0.008091993185689948,0,2011
62,Chengam,211656,1,SURESH@SURESHKUMAR.T,M,44,SC,DMDK,83665,57,83722,46.95,178325,0.4694910977148465,1,2011
62,Chengam,211656,2,SELVAPERUNTHAGAI.K,M,50,SC,INC,71753,472,72225,40.5,178325,0.4050189261180429,0,2011
62,Chengam,211656,3,SURESHKUMAR.R,M,29,SC,IND,8543,0,8543,4.79,178325,0.047906911537922335,0,2011
62,Chengam,211656,4,JAYARAMAN.A,M,41,SC,BJP,4462,3,4465,2.5,178325,0.02503855320342072,0,2011
62,Chengam,211656,5,KUMAR.R,M,45,SC,IND,2511,0,2511,1.41,178325,0.014081031823917005,0,2011
62,Chengam,211656,6,MANI.M,M,48,SC,IJK,1669,1,1670,0.94,178325,0.009364923594560494,0,2011
62,Chengam,211656,7,SUBRAMANIAN.A.V,M,64,SC,BSP,1635,1,1636,0.92,178325,0.009174260479461658,0,2011
62,Chengam,211656,8,SANKAR.K,M,34,SC,IND,1364,0,1364,0.76,178325,0.007648955558670966,0,2011
62,Chengam,211656,9,SURESH.T,M,26,SC,IND,1347,0,1347,0.76,178325,0.007553624001121547,0,2011
62,Chengam,211656,10,ANBAZHAGAN.P.G,M,41,SC,IND,842,0,842,0.47,178325,0.00472171596803589,0,2011
63,Tiruvannamalai,212430,1,VELU E.V,M,60,GEN,DMK,83778,1024,84802,49.4,171679,0.493956744855224,1,2011
63,Tiruvannamalai,212430,2,RAMACHANDRAN.S,M,51,GEN,AIADMK,79583,93,79676,46.41,171679,0.4640986958218536,0,2011
63,Tiruvannamalai,212430,3,ARJUNAN.A,M,42,GEN,BJP,1514,5,1519,0.88,171679,0.008847908014375665,0,2011
63,Tiruvannamalai,212430,4,SATHASIVARAJA.S,M,45,GEN,IND,1186,0,1186,0.69,171679,0.006908241543811416,0,2011
63,Tiruvannamalai,212430,5,RAJI.S,M,37,SC,BSP,955,0,955,0.56,171679,0.00556270714531189,0,2011
63,Tiruvannamalai,212430,6,DEIVEEGAN.K.I.,M,59,GEN,IJK,810,0,810,0.47,171679,0.004718107631102231,0,2011
63,Tiruvannamalai,212430,7,NARAYANAN.A,M,58,SC,IND,691,0,691,0.4,171679,0.004024953547026719,0,2011
63,Tiruvannamalai,212430,8,VELU.A,M,40,GEN,IND,518,0,518,0.3,171679,0.0030172589542110566,0,2011
63,Tiruvannamalai,212430,9,VELU @ SHANMUGAVELU.M,M,35,GEN,IND,514,0,514,0.3,171679,0.002993959657267342,0,2011
63,Tiruvannamalai,212430,10,SELVAM.G,M,35,GEN,IND,250,0,250,0.15,171679,0.0014562060589821703,0,2011
63,Tiruvannamalai,212430,11,PALANIVEL.K,M,34,GEN,IND,250,0,250,0.15,171679,0.0014562060589821703,0,2011
63,Tiruvannamalai,212430,12,SENTHIL.J,M,37,GEN,IND,130,0,130,0.08,171679,0.0007572271506707285,0,2011
63,Tiruvannamalai,212430,13,YESUDURAI.S,M,37,GEN,IND,112,0,112,0.07,171679,0.0006523803144240123,0,2011
63,Tiruvannamalai,212430,14,SURESH.K,M,28,GEN,IND,103,0,103,0.06,171679,0.0005999568963006542,0,2011
63,Tiruvannamalai,212430,15,GANESH.E,M,34,GEN,IND,85,0,85,0.05,171679,0.0004951100600539378,0,2011
63,Tiruvannamalai,212430,16,KOTHANDAPANI.B,M,33,GEN,IND,78,0,78,0.05,171679,0.00045433629040243713,0,2011
64,Kilpennathur,205491,1,ARANGANATHAN.A.K,M,52,GEN,AIADMK,83586,77,83663,48.2,173576,0.48199635894363274,1,2011
64,Kilpennathur,205491,2,PITCHANDI.K,M,56,GEN,DMK,79183,399,79582,45.85,173576,0.45848504401530166,0,2011
64,Kilpennathur,205491,3,SRIDHARAN.D,M,36,SC,IND,2301,0,2301,1.33,173576,0.013256440982624325,0,2011
64,Kilpennathur,205491,4,PITCHANDI.D,M,32,GEN,BJP,1809,2,1811,1.04,173576,0.010433470064985942,0,2011
64,Kilpennathur,205491,5,SETTU.R,M,34,GEN,IND,1724,0,1724,0.99,173576,0.00993224869797668,0,2011
64,Kilpennathur,205491,6,ISAAC NEWTON.A,M,55,GEN,BSP,1203,0,1203,0.69,173576,0.006930681661059133,0,2011
64,Kilpennathur,205491,7,MURUGAN.M,M,36,GEN,IND,1057,0,1057,0.61,173576,0.006089551550905655,0,2011
64,Kilpennathur,205491,8,VELLAKANNU.P,M,41,SC,IND,628,0,628,0.36,173576,0.0036180117066875604,0,2011
64,Kilpennathur,205491,9,SAMPATHRAJ.M,M,30,GEN,IND,410,0,410,0.24,173576,0.002362077706595382,0,2011
64,Kilpennathur,205491,10,JANARDHANAM.A,M,63,GEN,IJK,408,0,408,0.24,173576,0.0023505553763193067,0,2011
64,Kilpennathur,205491,11,SUGUNA PANDIAN.A.R.,M,67,GEN,IND,243,0,243,0.14,173576,0.0013999631285431166,0,2011
64,Kilpennathur,205491,12,SELVARAJ.G,M,32,GEN,LSP,193,0,193,0.11,173576,0.0011119048716412407,0,2011
64,Kilpennathur,205491,13,KARTHIK.K,M,31,GEN,IND,189,0,189,0.11,173576,0.0010888602110890907,0,2011
64,Kilpennathur,205491,14,SASIKUMAR.S,M,34,GEN,IND,164,0,164,0.09,173576,0.0009448310826381528,0,2011
65,Kalasapakkam,180390,1,AGRI.KRISHNAMURTI.S.S,M,51,GEN,AIADMK,91656,177,91833,58.95,155790,0.5894665896398998,1,2011
65,Kalasapakkam,180390,2,VIJAYAKUMAR.P.S,M,56,GEN,INC,53357,242,53599,34.4,155790,0.34404647281597023,0,2011
65,Kalasapakkam,180390,3,VIJAYAKUMAR.A,M,51,SC,IND,2615,0,2615,1.68,155790,0.01678541626548559,0,2011
65,Kalasapakkam,180390,4,DEVENDIRAN.S,M,38,SC,BSP,1656,0,1656,1.06,155790,0.010629693818601965,0,2011
65,Kalasapakkam,180390,5,RAJENDRAN.M.S.,M,50,GEN,IJK,1328,1,1329,0.85,155790,0.008530714423262083,0,2011
65,Kalasapakkam,180390,6,RAMESH.K,M,30,GEN,BJP,1321,2,1323,0.85,155790,0.008492201039861352,0,2011
65,Kalasapakkam,180390,7,VIJAYAGANTH.S,M,25,GEN,IND,782,1,783,0.5,155790,0.0050259965337954935,0,2011
65,Kalasapakkam,180390,8,POYYAMOZHI.V,M,48,GEN,IND,532,0,532,0.34,155790,0.0034148533281982154,0,2011
65,Kalasapakkam,180390,9,ELUMALAI.M,M,40,GEN,IND,456,0,456,0.29,155790,0.0029270171384556134,0,2011
65,Kalasapakkam,180390,10,CHANDRASEKERAN.K,M,42,GEN,IND,451,0,451,0.29,155790,0.002894922652288337,0,2011
65,Kalasapakkam,180390,11,MARTHAL.V,F,49,GEN,IND,425,0,425,0.27,155790,0.0027280313242184994,0,2011
65,Kalasapakkam,180390,12,GAJENDIRAN.M,M,27,SC,IND,399,0,399,0.26,155790,0.002561139996148662,0,2011
65,Kalasapakkam,180390,13,PALANI.K,M,39,GEN,IND,389,0,389,0.25,155790,0.0024969510238141085,0,2011
66,Polur,196477,1,JAYASUDHA.L,F,36,GEN,AIADMK,92329,62,92391,55.42,166702,0.5542285035572458,1,2011
66,Polur,196477,2,EDIROLIMANIAN.G,M,47,GEN,PMK,63600,246,63846,38.3,166702,0.3829948051013185,0,2011
66,Polur,196477,3,PERUMAL.V,M,38,GEN,IJK,2320,0,2320,1.39,166702,0.013917049585487876,0,2011
66,Polur,196477,4,MUNISAMY.M,M,56,SC,IND,2132,0,2132,1.28,166702,0.01278928867080179,0,2011
66,Polur,196477,5,MURUGESAN.D,M,38,SC,IND,1881,0,1881,1.13,166702,0.011283607875130473,0,2011
66,Polur,196477,6,VENKATESAN.N,M,36,GEN,BJP,1359,1,1360,0.82,166702,0.008158270446665308,0,2011
66,Polur,196477,7,THIRUMARAN.S,M,37,SC,BSP,674,0,674,0.4,166702,0.004043142853715012,0,2011
66,Polur,196477,8,BASKAR.D,M,39,GEN,IND,559,0,559,0.34,166702,0.0033532891027102255,0,2011
66,Polur,196477,9,PONRAJ,M,52,SC,IND,485,0,485,0.29,166702,0.002909383210759319,0,2011
66,Polur,196477,10,BABU.M,M,37,SC,IND,340,0,340,0.2,166702,0.002039567611666327,0,2011
66,Polur,196477,11,DURAIRAJ.M,M,52,SC,IND,279,0,279,0.17,166702,0.0016736451872203092,0,2011
66,Polur,196477,12,KALAINESAN.R,M,44,SC,IND,252,1,253,0.15,166702,0.0015176782522105313,0,2011
66,Polur,196477,13,DHANUSU.R,M,54,GEN,IND,182,0,182,0.11,166702,0.0010917685450684456,0,2011
67,Arani,215794,1,BABU MURUGAVEL.R.M,M,35,GEN,DMDK,88883,84,88967,50.06,177723,0.5005936204092886,1,2011
67,Arani,215794,2,SIVANANDHAM.R,M,62,GEN,DMK,80654,347,81001,45.58,177723,0.4557710594576954,0,2011
67,Arani,215794,3,GOPI.P,M,36,GEN,BJP,1636,3,1639,0.92,177723,0.009222216595488485,0,2011
67,Arani,215794,4,GANESAN.A,M,50,SC,BSP,1457,2,1459,0.82,177723,0.008209404522768578,0,2011
67,Arani,215794,5,MURUGAVEL.K,M,36,GEN,IND,1326,1,1327,0.75,177723,0.007466675669440646,0,2011
67,Arani,215794,6,KUMAR.D,M,35,GEN,IND,1033,0,1033,0.58,177723,0.005812415950664798,0,2011
67,Arani,215794,7,BALAJI.S,M,30,GEN,IND,891,0,891,0.5,177723,0.005013419759963539,0,2011
67,Arani,215794,8,BABU.N,M,45,GEN,IND,833,0,833,0.47,177723,0.0046870692031982355,0,2011
67,Arani,215794,9,MALAR.C,F,48,GEN,IND,573,0,573,0.32,177723,0.0032241184314917033,0,2011
68,Cheyyar,211108,1,SUBRAMANIAN.N,M,52,GEN,AIADMK,96050,130,96180,53.67,179221,0.5366558606413311,1,2011
68,Cheyyar,211108,2,VISHNU PRASAD.M.K.,M,38,GEN,INC,70345,372,70717,39.46,179221,0.39457987624218144,0,2011
68,Cheyyar,211108,3,VISWANATHAN.D,M,39,SC,IND,3022,0,3022,1.69,179221,0.016861863286110446,0,2011
68,Cheyyar,211108,4,RAJENDIRAN.E,M,41,GEN,IND,2207,1,2208,1.23,179221,0.012319984823207102,0,2011
68,Cheyyar,211108,5,TAMILARASI.D,F,46,GEN,BJP,2172,7,2179,1.22,179221,0.01215817342833708,0,2011
68,Cheyyar,211108,6,ELANGOVAN.K.P,M,31,SC,PB,1758,1,1759,0.98,179221,0.00981469805435747,0,2011
68,Cheyyar,211108,7,PANNEERSELVAM.C,M,26,SC,BSP,858,0,858,0.48,179221,0.004787385406844064,0,2011
68,Cheyyar,211108,8,SINGARAVELU.A,M,34,SC,IND,649,0,649,0.36,179221,0.003621227423125638,0,2011
68,Cheyyar,211108,9,RAJI.A,M,41,GEN,IJK,586,0,586,0.33,179221,0.0032697061170286965,0,2011
68,Cheyyar,211108,10,PONMUDI.E,M,25,GEN,IND,545,1,546,0.3,179221,0.003046517986173495,0,2011
68,Cheyyar,211108,11,SARAVANAN.K,M,27,GEN,IND,517,0,517,0.29,179221,0.0028847065913034744,0,2011
69,Vandavasi,199026,1,GUNASEELAN.V,M,48,SC,AIADMK,84480,49,84529,52.05,162399,0.5205019735343198,1,2011
69,Vandavasi,199026,2,KAMALAKKANNAN.J,M,34,SC,DMK,71912,321,72233,44.48,162399,0.4447872215961921,0,2011
69,Vandavasi,199026,3,DEVENDIRAN.A,M,43,SC,IND,2020,0,2020,1.24,162399,0.012438500237070426,0,2011
69,Vandavasi,199026,4,PONNAN.T,M,64,SC,BSP,1108,4,1112,0.68,162399,0.006847332803773422,0,2011
69,Vandavasi,199026,5,RAJASEKAR.K,M,39,SC,BJP,1086,4,1090,0.67,162399,0.006711863989310279,0,2011
69,Vandavasi,199026,6,SEGAR.E,M,46,SC,IND,788,0,788,0.49,162399,0.004852246627134404,0,2011
69,Vandavasi,199026,7,SANKAR.P,M,42,SC,IND,333,0,333,0.21,162399,0.002050505237101214,0,2011
69,Vandavasi,199026,8,ANANDAVEL.A,M,31,SC,IND,294,0,294,0.18,162399,0.0018103559750983688,0,2011
70,Gingee,213724,1,GANESH KUMAR.A,M,26,GEN,PMK,76496,530,77026,44.15,174449,0.4415387878405723,1,2011
70,Gingee,213724,2,SIVALINGAM. R,M,34,GEN,DMDK,75110,105,75215,43.12,174449,0.43115753028105636,0,2011
70,Gingee,213724,3,SIVAMARK.K,M,32,GEN,IND,8627,0,8627,4.95,174449,0.04945284868356941,0,2011
70,Gingee,213724,4,ELUMALAI.C.A,M,41,GEN,IND,2962,0,2962,1.7,174449,0.016979174429202805,0,2011
70,Gingee,213724,5,VAITHILINGAM (A) VAITHIRAJA.P,M,61,GEN,IND,2811,0,2811,1.61,174449,0.01611359193804493,0,2011
70,Gingee,213724,6,MOHAN.A,M,36,GEN,IJK,1387,1,1388,0.8,174449,0.007956480117398208,0,2011
70,Gingee,213724,7,RAJENDIRAN. M.S,M,36,GEN,BJP,1360,2,1362,0.78,174449,0.007807439423556455,0,2011
70,Gingee,213724,8,KARUNANITHI.R,M,47,GEN,IND,1275,0,1275,0.73,174449,0.007308726332624435,0,2011
70,Gingee,213724,9,SIVALINGAM.P,M,51,GEN,IND,1082,0,1082,0.62,174449,0.006202385797568343,0,2011
70,Gingee,213724,10,PARUTHIPURAM SAKKARAI.M,M,53,GEN,BSP,1009,1,1010,0.58,174449,0.005789657722314258,0,2011
70,Gingee,213724,11,BASKARIAH.S,M,39,GEN,MMKA,1003,0,1003,0.57,174449,0.005749531381664555,0,2011
70,Gingee,213724,12,VEERAMALAI.V,M,36,GEN,IND,688,0,688,0.39,174449,0.00394384605242793,0,2011
71,Mailam,183634,1,NAGARAJAN.P,M,45,GEN,AIADMK,81616,40,81656,53.92,151434,0.5392184053779204,1,2011
71,Mailam,183634,2,PRAKASH.R,M,30,GEN,PMK,61306,269,61575,40.66,151434,0.40661278180593524,0,2011
71,Mailam,183634,3,ELUMALAI.B,M,42,GEN,BJP,1844,0,1844,1.22,151434,0.012176921959401456,0,2011
71,Mailam,183634,4,VINAYAGAMOORTHY.S,M,30,GEN,IND,1555,0,1555,1.03,151434,0.01026849980849743,0,2011
71,Mailam,183634,5,VASANTHI,F,48,GEN,IND,1506,0,1506,0.99,151434,0.009944926502634812,0,2011
71,Mailam,183634,6,VIJAYAN.K,M,52,GEN,BSP,1191,0,1191,0.79,151434,0.007864812393517969,0,2011
71,Mailam,183634,7,NEDUNCHEZHIYAN.S,M,25,GEN,IND,813,0,813,0.54,151434,0.005368675462577756,0,2011
71,Mailam,183634,8,SIVARAJ.M,M,29,GEN,JMM(U),502,1,503,0.33,151434,0.0033215790377326094,0,2011
71,Mailam,183634,9,NAGARAJAN.C,M,36,GEN,IND,308,0,308,0.2,151434,0.0020338893511364685,0,2011
71,Mailam,183634,10,FRANCIS.I,M,42,GEN,AIJMK,266,0,266,0.18,151434,0.001756540803254223,0,2011
71,Mailam,183634,11,ARULMURUGAN.U,M,29,GEN,PPIS,217,0,217,0.14,151434,0.001432967497391603,0,2011
72,Tindivanam,188461,1,HARIDOSS.D,M,62,SC,AIADMK,80441,112,80553,52.59,153169,0.5259092897387853,1,2011
72,Tindivanam,188461,2,SANKAR M.P,M,37,SC,PMK,64354,662,65016,42.45,153169,0.42447231489400594,0,2011
72,Tindivanam,188461,3,MUNUSAMY.M,M,43,SC,IND,2071,0,2071,1.35,153169,0.01352101273756439,0,2011
72,Tindivanam,188461,4,RADHIKA.R,F,33,SC,IJK,1125,0,1125,0.73,153169,0.0073448282615934035,0,2011
72,Tindivanam,188461,5,VENUGOPAL.M,M,50,SC,BJP,1010,0,1010,0.66,153169,0.006594023594852744,0,2011
72,Tindivanam,188461,6,SUBRAMANIAN.R,M,30,SC,PPIS,752,0,752,0.49,153169,0.004909609646860658,0,2011
72,Tindivanam,188461,7,BALU.C,M,35,SC,IND,695,0,695,0.45,153169,0.004537471681606591,0,2011
72,Tindivanam,188461,8,MAYILVEL.P,M,38,SC,BSP,678,6,684,0.45,153169,0.00446565558304879,0,2011
72,Tindivanam,188461,9,GANESAN.S,M,38,SC,IND,509,0,509,0.33,153169,0.003323126742356482,0,2011
72,Tindivanam,188461,10,SIVAKALIDOSS.A.V.,M,34,SC,IND,397,0,397,0.26,153169,0.0025919082843134053,0,2011
72,Tindivanam,188461,11,JAGAJANANTHAM.R,M,41,SC,PB,350,7,357,0.23,153169,0.0023307588350123067,0,2011
73,Vanur,196094,1,JANAKIRAMAN.I,M,59,SC,AIADMK,88810,24,88834,55.99,158671,0.5598628608882531,1,2011
73,Vanur,196094,2,PUSHPARAJ.S,M,40,SC,DMK,63509,187,63696,40.14,158671,0.4014344146063238,0,2011
73,Vanur,196094,3,VETRIVENDAN.D,M,40,SC,BJP,1520,0,1520,0.96,158671,0.009579570305852991,0,2011
73,Vanur,196094,4,RAMAMOORTHY.N,M,43,SC,BSP,1192,1,1193,0.75,158671,0.007518702220317512,0,2011
73,Vanur,196094,5,DEVI.D,F,32,SC,IND,1191,0,1191,0.75,158671,0.007506097522546653,0,2011
73,Vanur,196094,6,JANAGIRAMAN.K,M,41,SC,IND,1140,0,1140,0.72,158671,0.0071846777293897435,0,2011
73,Vanur,196094,7,VASUDEVAN.P,M,49,SC,IND,753,0,753,0.47,158671,0.004745668710728489,0,2011
73,Vanur,196094,8,BASKAR.S,M,31,SC,IND,344,0,344,0.22,158671,0.0021680080165877823,0,2011
74,Villupuram,209392,1,SHANMUGAM.C.V,M,45,GEN,AIADMK,90155,149,90304,52.18,173050,0.5218376191852065,1,2011
74,Villupuram,209392,2,PONMUDY.K,M,60,GEN,DMK,77202,1005,78207,45.19,173050,0.4519329673504767,0,2011
74,Villupuram,209392,3,AROKIYASAMY.C,M,56,GEN,BJP,1100,0,1100,0.64,173050,0.006356544351343542,0,2011
74,Villupuram,209392,4,SRINIVASAN. K,M,31,GEN,IND,769,0,769,0.44,173050,0.00444380236925744,0,2011
74,Villupuram,209392,5,MOHAMED ALI JINNA. M,M,52,GEN,IND,707,0,707,0.41,173050,0.004085524414908986,0,2011
74,Villupuram,209392,6,VELU. A,M,37,GEN,PB,679,0,679,0.39,173050,0.003923721467783877,0,2011
74,Villupuram,209392,7,BASKAR. S,M,32,GEN,IND,560,0,560,0.32,173050,0.003236058942502167,0,2011
74,Villupuram,209392,8,INIYADAYALAN.G,M,60,GEN,IND,317,0,317,0.18,173050,0.001831840508523548,0,2011
74,Villupuram,209392,9,SHANMUGAM. V,M,55,GEN,IND,210,0,210,0.12,173050,0.0012135221034383127,0,2011
74,Villupuram,209392,10,SHANMUGAM. N,M,65,GEN,IND,123,1,124,0.07,173050,0.0007165559086969084,0,2011
74,Villupuram,209392,11,SADAGOPAN. K,M,62,GEN,IND,73,0,73,0.04,173050,0.0004218433978618896,0,2011
75,Vikravandi,186842,1,RAMAMURTHY.R,M,63,GEN,CPM,78640,16,78656,51.72,152070,0.5172354836588413,1,2011
75,Vikravandi,186842,2,RATHAMANI.K,M,62,GEN,DMK,63518,241,63759,41.93,152070,0.4192740185440915,0,2011
75,Vikravandi,186842,3,RAMAMOORTHI.K,M,41,GEN,IND,2442,0,2442,1.61,152070,0.016058394160583942,0,2011
75,Vikravandi,186842,4,KANNADHSAN.A,M,28,GEN,PB,2212,0,2212,1.45,152070,0.014545932794107977,0,2011
75,Vikravandi,186842,5,KAMALAKANNAN.M,M,34,GEN,IND,1547,0,1547,1.02,152070,0.010172946669297035,0,2011
75,Vikravandi,186842,6,KALIYAPERUMAL.V,M,59,GEN,BSP,1118,0,1118,0.74,152070,0.007351877424870126,0,2011
75,Vikravandi,186842,7,RAMAMUTHY.T,M,70,GEN,IND,892,0,892,0.59,152070,0.005865719734332873,0,2011
75,Vikravandi,186842,8,RAGU.E,M,43,GEN,IND,672,0,672,0.44,152070,0.004419017557703689,0,2011
75,Vikravandi,186842,9,SELVAMURUGAN.R.S,M,36,GEN,PPIS,387,0,387,0.25,152070,0.0025448806470704283,0,2011
75,Vikravandi,186842,10,VENUGOPAL.R,M,46,GEN,AIPPMR,385,0,385,0.25,152070,0.0025317288091010717,0,2011
76,Tirukkoyilur,197599,1,VENKATESAN.L,M,43,GEN,DMDK,78141,88,78229,49.18,159075,0.4917743202891718,1,2011
76,Tirukkoyilur,197599,2,THANGAM. M,M,58,GEN,DMK,68713,725,69438,43.65,159075,0.4365110796793965,0,2011
76,Tirukkoyilur,197599,3,VENKATESAN.V,M,36,GEN,IND,6029,0,6029,3.79,159075,0.037900361464717904,0,2011
76,Tirukkoyilur,197599,4,VENKATESAN.S.S,M,43,GEN,IJK,3276,4,3280,2.06,159075,0.02061920477762062,0,2011
76,Tirukkoyilur,197599,5,PERIYASAMY.C,M,47,GEN,BSP,1271,0,1271,0.8,159075,0.00798994185132799,0,2011
76,Tirukkoyilur,197599,6,SANTHI.R,F,44,GEN,IND,828,0,828,0.52,159075,0.005205091937765205,0,2011
77,Ulundurpettai,229056,1,KUMARAGURU.R,M,49,GEN,AIADMK,114575,219,114794,60.09,191047,0.6008678492726921,1,2011
77,Ulundurpettai,229056,2,MOHAMEDYOUSUF.M,M,43,GEN,VCK,61025,261,61286,32.08,191047,0.32079017205190347,0,2011
77,Ulundurpettai,229056,3,CHANDIRASEKARAN.N,M,55,GEN,IND,3642,0,3642,1.91,191047,0.01906337184043717,0,2011
77,Ulundurpettai,229056,4,ANBU.A,F,36,GEN,BJP,2661,1,2662,1.39,191047,0.01393374405251064,0,2011
77,Ulundurpettai,229056,5,JAGATEESAN.L,M,44,GEN,IND,1811,0,1811,0.95,191047,0.009479342779525456,0,2011
77,Ulundurpettai,229056,6,VENKATESAN.M,M,39,SC,CPI(ML)(L),1751,0,1751,0.92,191047,0.00916528393536669,0,2011
77,Ulundurpettai,229056,7,MUTHAIYAN.G,M,60,GEN,IND,1743,0,1743,0.91,191047,0.009123409422812187,0,2011
77,Ulundurpettai,229056,8,JOHNPETER.M,M,32,GEN,IND,1576,0,1576,0.82,191047,0.008249278973236952,0,2011
77,Ulundurpettai,229056,9,ARASAN.K,M,50,GEN,IND,1018,0,1018,0.53,191047,0.005328531722560417,0,2011
77,Ulundurpettai,229056,10,DEVAR.M,M,26,GEN,IND,764,0,764,0.4,191047,0.003999015948954969,0,2011
78,Rishivandiyam,206830,1,VIJAYKANT,M,58,GEN,DMDK,91149,15,91164,53.19,171405,0.5318631311805373,1,2011
78,Rishivandiyam,206830,2,SIVARAJ.S,M,56,GEN,INC,60029,340,60369,35.22,171405,0.3522009276275488,0,2011
78,Rishivandiyam,206830,3,VIJAYAKANTH.M,M,27,GEN,IND,7355,0,7355,4.29,171405,0.042910066800851784,0,2011
78,Rishivandiyam,206830,4,NATARAJAN.P,M,47,GEN,IJK,3227,0,3227,1.88,171405,0.018826755345526677,0,2011
