AC NO.,AC NAME,TOTAL ELECTORS,SL_NO,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,GENERAL,POSTAL,TOTAL,VOTE_PERCENT,AC TOTAL,VOTE SHARE,is_winner,YEAR
143,Diamond harbour,192505,2,SUBHRA SAU,F,57,GEN,CPM,66578,293,66871,40.72,164210,0.4072285488094513,0,2011
143,Diamond harbour,192505,3,KRISHNA BAIDYA,F,39,GEN,BJP,4938,8,4946,3.01,164210,0.03011996833323184,0,2011
143,Diamond harbour,192505,4,MOUSUMI MAITRA,F,42,GEN,PDS,2951,0,2951,1.8,164210,0.01797089093234273,0,2011
143,Diamond harbour,192505,5,MD. SHAMSUT TOUHID PURKAIT,M,33,GEN,IUC,1797,0,1797,1.09,164210,0.010943304305462517,0,2011
144,Falta,182605,1,TAMONASH GHOSH,M,57,GEN,AITC,86635,331,86966,55.61,156375,0.5561374900079936,1,2011
144,Falta,182605,2,ARDHENDU SEKHAR BINDU,M,69,GEN,CPM,59027,268,59295,37.92,156375,0.37918465227817744,0,2011
144,Falta,182605,3,AJIT KUMAR HALDAR,M,65,GEN,BJP,5388,1,5389,3.45,156375,0.03446203037569944,0,2011
144,Falta,182605,4,GAUTAM DALUI,M,46,SC,IND,2886,0,2886,1.85,156375,0.018455635491606715,0,2011
144,Falta,182605,5,CHITTARANJAN MALIK,M,54,SC,BSP,1839,0,1839,1.18,156375,0.011760191846522782,0,2011
145,Satgachia,214998,1,SONALI GUHA (BOSE),F,41,GEN,AITC,93748,154,93902,51.18,183488,0.5117609870945239,1,2011
145,Satgachia,214998,2,BARUN NASKAR,M,34,SC,CPM,75555,237,75792,41.31,183488,0.41306243460062786,0,2011
145,Satgachia,214998,3,SUBRATA SAMANTA,M,34,GEN,BJP,7512,5,7517,4.1,183488,0.04096725671433554,0,2011
145,Satgachia,214998,4,TIRTHANKAR GHOSH,M,35,GEN,IND,1930,0,1930,1.05,183488,0.010518399023369375,0,2011
145,Satgachia,214998,5,DILIP PAL,M,58,GEN,CPI(ML)(L),1657,1,1658,0.9,183488,0.00903601325427276,0,2011
145,Satgachia,214998,6,GOFRAN MOLLA,M,33,GEN,IND,1619,0,1619,0.88,183488,0.008823465294733171,0,2011
145,Satgachia,214998,7,ASIT BARAN KUMAR,M,58,GEN,IND,1070,0,1070,0.58,183488,0.0058314440181374255,0,2011
146,Bishnupur,210599,1,DILIP MONDAL,M,42,SC,AITC,95765,147,95912,53.92,177890,0.5391646523132273,1,2011
146,Bishnupur,210599,2,SUDHIN SINHA,M,36,SC,CPM,70693,169,70862,39.83,177890,0.3983472932711226,0,2011
146,Bishnupur,210599,3,SEKHAR NASKAR,M,44,SC,BJP,5744,1,5745,3.23,177890,0.032295238630614426,0,2011
146,Bishnupur,210599,4,PRABHAT KIRAN MANDAL,M,47,SC,IND,3636,0,3636,2.04,177890,0.020439597504075552,0,2011
146,Bishnupur,210599,5,GOPINATH NASKAR,M,65,SC,PDS,1735,0,1735,0.98,177890,0.009753218280960143,0,2011
147,Sonarpur Dakshin,202701,1,JIBAN MUKHOPADHYAY,M,62,GEN,AITC,99906,337,100243,59.03,169816,0.5903036227446177,1,2011
147,Sonarpur Dakshin,202701,2,TARIT CHAKRABORTY(SAHEB),M,55,GEN,CPI,62081,388,62469,36.79,169816,0.3678628633344326,0,2011
147,Sonarpur Dakshin,202701,3,HASI SINGHA ROY,F,54,GEN,BJP,2921,5,2926,1.72,169816,0.017230414095256042,0,2011
147,Sonarpur Dakshin,202701,4,MANOJ KUMAR BARMAN,M,43,GEN,IND,1687,0,1687,0.99,169816,0.00993428181090121,0,2011
147,Sonarpur Dakshin,202701,5,SUBRATA HALDER,M,32,SC,BSP,1080,1,1081,0.64,169816,0.006365713478117492,0,2011
147,Sonarpur Dakshin,202701,6,PRASANTA MAJUMDAR,M,61,SC,IND,713,0,713,0.42,169816,0.004198662081311537,0,2011
147,Sonarpur Dakshin,202701,7,JYOSHIKANTA JODDAR,M,29,GEN,RJNP,372,0,372,0.22,169816,0.002190606303292976,0,2011
147,Sonarpur Dakshin,202701,8,PAUL SANPUI,M,58,GEN,PPIS,325,0,325,0.19,169816,0.0019138361520704764,0,2011
148,Bhangore,187372,1,BADAL JAMADAR,M,71,GEN,CPM,81764,201,81965,47.33,173193,0.4732581570848706,1,2011
148,Bhangore,187372,2,ARABUL ISLAM,M,42,GEN,AITC,76749,110,76859,44.38,173193,0.4437765960518035,0,2011
148,Bhangore,187372,3,MD.NANNU HOSSAIN,M,43,GEN,IND,10357,6,10363,5.98,173193,0.059834981783328425,0,2011
148,Bhangore,187372,4,MADHUSUDAN SANPUI,M,34,GEN,BJP,4005,1,4006,2.31,173193,0.02313026507999746,0,2011
149,Kasba,224955,1,AHMED JAVED KHAN,M,54,GEN,AITC,92287,173,92460,53.81,171839,0.5380617903968249,1,2011
149,Kasba,224955,2,SHATARUP GHOSH,M,25,GEN,CPM,72357,214,72571,42.23,171839,0.4223197295142546,0,2011
149,Kasba,224955,3,BIKASH DEBNATH,M,54,GEN,BJP,3064,2,3066,1.78,171839,0.017842282601737675,0,2011
149,Kasba,224955,4,SATYAJEET ROY,M,38,GEN,IND,1400,1,1401,0.82,171839,0.008152980406077781,0,2011
149,Kasba,224955,5,SUSANTA KUMAR BISWAS,M,43,SC,BSP,1165,2,1167,0.68,171839,0.006791240638039095,0,2011
149,Kasba,224955,6,ARINDAM BHOWMICK,M,28,GEN,IND,725,0,725,0.42,171839,0.0042190655206326855,0,2011
149,Kasba,224955,7,JAYANTA DEBNATH,M,41,GEN,IND,449,0,449,0.26,171839,0.002612910922433208,0,2011
150,Jadavpur,253932,1,MANISH GUPTA,M,69,GEN,AITC,103703,269,103972,52.65,197492,0.5264618313653211,1,2011
150,Jadavpur,253932,2,BUDDHADEB BHATTACHARJEE,M,67,GEN,CPM,86874,414,87288,44.2,197492,0.44198246004901465,0,2011
150,Jadavpur,253932,3,DHONONJOY MUKHERJEE,M,54,GEN,BJP,2746,3,2749,1.39,197492,0.01391955117169303,0,2011
150,Jadavpur,253932,4,RABINDRA NATH CHOUDHURY,M,70,SC,BSP,693,0,693,0.35,197492,0.003509002896319851,0,2011
150,Jadavpur,253932,5,SIDDHARTHA BHATTACHARYA,M,34,GEN,IND,678,0,678,0.34,197492,0.003433050452676564,0,2011
150,Jadavpur,253932,6,MALAY TEWARI,M,35,GEN,CPI(ML)(L),420,0,420,0.21,197492,0.0021266684220120308,0,2011
150,Jadavpur,253932,7,PRASENJIT ROY,M,38,SC,IND,388,1,389,0.2,197492,0.0019697000384825713,0,2011
150,Jadavpur,253932,8,PRABUDDHA BHATTACHARYA,M,53,GEN,IND,355,0,355,0.18,197492,0.0017975411662244547,0,2011
150,Jadavpur,253932,9,SAMIR PUTATUNDA,M,58,GEN,PDS,341,1,342,0.17,197492,0.0017317157150669395,0,2011
150,Jadavpur,253932,10,TAPAN KUMAR DAS,M,38,SC,IND,158,0,158,0.08,197492,0.0008000324063759545,0,2011
150,Jadavpur,253932,11,ASHISH GHOSH,M,46,GEN,IND,155,1,156,0.08,197492,0.0007899054138901829,0,2011
150,Jadavpur,253932,12,DEBDATTA GHOSH,M,37,GEN,IND,149,0,149,0.08,197492,0.0007544609401899824,0,2011
150,Jadavpur,253932,13,SWAPAN KUMAR MANDAL,M,42,SC,RJNP,143,0,143,0.07,197492,0.0007240799627326677,0,2011
151,Sonarpur Uttar,197582,1,FIRDOUSI BEGUM,F,32,GEN,AITC,89677,164,89841,55.4,162155,0.5540439702753538,1,2011
151,Sonarpur Uttar,197582,2,SHYAMAL NASKAR,M,45,SC,CPM,63603,214,63817,39.36,162155,0.3935555487034011,0,2011
151,Sonarpur Uttar,197582,3,DEBASISH PURKAIT,M,43,SC,BJP,3617,1,3618,2.23,162155,0.022311985446023867,0,2011
151,Sonarpur Uttar,197582,4,RANJAN KUMAR HALDAR,M,31,SC,BSP,1290,0,1290,0.8,162155,0.007955351361351793,0,2011
151,Sonarpur Uttar,197582,5,SHYAMAL NASKAR,M,45,SC,IND,1276,0,1276,0.79,162155,0.007869014214794487,0,2011
151,Sonarpur Uttar,197582,6,FAKIR MOHAMMAD LASKAR,M,71,GEN,IND,1138,3,1141,0.7,162155,0.0070364774444204616,0,2011
151,Sonarpur Uttar,197582,7,MANOJ KUMAR DUTTA,M,44,GEN,IND,747,0,747,0.46,162155,0.0046067034627362705,0,2011
151,Sonarpur Uttar,197582,8,BHUSAN MONDAL,M,68,SC,IND,425,0,425,0.26,162155,0.0026209490919182265,0,2011
152,Tollygunj,234411,1,AROOP BISWAS,M,42,GEN,AITC,102408,335,102743,56.17,182917,0.5616919149122279,1,2011
152,Tollygunj,234411,2,PARTHA PRATIM BISWAS,M,45,SC,CPM,74616,447,75063,41.04,182917,0.4103664503572659,0,2011
152,Tollygunj,234411,3,BIBEKANANDA SINGHA RAY,M,41,GEN,BJP,2924,7,2931,1.6,182917,0.016023661004717988,0,2011
152,Tollygunj,234411,4,DEBASHIS DAS,M,44,GEN,IND,958,1,959,0.52,182917,0.005242815047261873,0,2011
152,Tollygunj,234411,5,KOYEL BASU THAKUR,F,27,GEN,IND,765,0,765,0.42,182917,0.004182224724875216,0,2011
152,Tollygunj,234411,6,INDRASISH DUTTA,M,35,GEN,LJP,456,0,456,0.25,182917,0.0024929339536511096,0,2011
153,Behala Purba,243394,1,SOVAN CHATTERJEE,M,47,GEN,AITC,116447,262,116709,60.28,193617,0.6027828134926169,1,2011
153,Behala Purba,243394,2,KUMKUM CHAKRABORTI,F,58,GEN,CPM,68240,296,68536,35.4,193617,0.3539771817557343,0,2011
153,Behala Purba,243394,3,A. BISWAJIT NAIDU,M,34,GEN,BJP,3686,6,3692,1.91,193617,0.01906857352401907,0,2011
153,Behala Purba,243394,4,INDRAJIT KUMAR HALDER,M,63,SC,BSP,1170,0,1170,0.6,193617,0.006042857806907451,0,2011
153,Behala Purba,243394,5,TARUN KANTI DAS,M,36,GEN,IND,1130,1,1131,0.58,193617,0.00584142921334387,0,2011
153,Behala Purba,243394,6,DR. ARUN KUMAR GIRI,M,68,SC,IND,1005,0,1005,0.52,193617,0.0051906599110615285,0,2011
153,Behala Purba,243394,7,BIMAL MANDAL,M,38,GEN,IND,954,1,955,0.49,193617,0.004932418124441552,0,2011
153,Behala Purba,243394,8,SANJAY MALLIK,M,26,SC,IND,418,1,419,0.22,193617,0.0021640661718754033,0,2011
154,Behala paschim,260955,1,PARTHA CHATTERJEE,M,56,GEN,AITC,127551,319,127870,62.96,203107,0.6295696357092567,1,2011
154,Behala paschim,260955,2,ANUPAM DEBSARKAR,M,39,GEN,CPM,68485,364,68849,33.9,203107,0.33897896182800197,0,2011
154,Behala paschim,260955,3,AMALENDU ROYCHOWDHURY,M,62,GEN,BJP,4245,3,4248,2.09,203107,0.02091508416745853,0,2011
154,Behala paschim,260955,4,JAYANTA DATTA,M,45,GEN,IND,2138,2,2140,1.05,203107,0.010536318295282782,0,2011
155,Maheshtala,214985,1,KASTURI DAS,F,59,GEN,AITC,92088,123,92211,52.5,175656,0.5249521792594617,1,2011
155,Maheshtala,214985,2,SK.MD.ISRAIL,M,58,GEN,CPM,67751,177,67928,38.67,175656,0.3867103884865874,0,2011
155,Maheshtala,214985,3,RAMANI NASKAR,M,40,SC,IND,7966,5,7971,4.54,175656,0.04537846700368903,0,2011
155,Maheshtala,214985,4,SISIR KUMAR MUKHAPADHYAY,M,64,GEN,BJP,3686,3,3689,2.1,175656,0.02100127521974769,0,2011
155,Maheshtala,214985,5,SAGIRAUDDIN LASKAR,M,36,GEN,MUL,1882,0,1882,1.07,175656,0.010714123058705652,0,2011
155,Maheshtala,214985,6,DEBASHISH BOSE,M,48,GEN,PDS,1168,0,1168,0.66,175656,0.006649360112948035,0,2011
155,Maheshtala,214985,7,MONORANJON NASKAR,M,45,SC,IND,807,0,807,0.46,175656,0.0045942068588605,0,2011
156,Budge budge,199778,1,ASHOK KUMAR DEB,M,61,GEN,AITC,99798,117,99915,60.04,166407,0.6004254628711533,1,2011
156,Budge budge,199778,2,HRISHIKESH PODDER,M,45,GEN,CPM,53274,152,53426,32.11,166407,0.32105620556827535,0,2011
156,Budge budge,199778,3,ARIFUL ISLAM,M,50,GEN,BJP,6253,3,6256,3.76,166407,0.0375945723437115,0,2011
156,Budge budge,199778,4,SHYAMA PRASAD SANTRA,M,59,GEN,IND,2658,0,2658,1.6,166407,0.01597288575600786,0,2011
156,Budge budge,199778,5,SK. BASIR ALI,M,31,GEN,IUC,1707,0,1707,1.03,166407,0.010257981935856064,0,2011
156,Budge budge,199778,6,MUKUNDA PATLA,M,36,SC,BSP,1302,0,1302,0.78,166407,0.00782419008815735,0,2011
156,Budge budge,199778,7,MALOY SANTRA,M,40,GEN,IND,1143,0,1143,0.69,166407,0.0068687014368385944,0,2011
157,Metiaburuz,182250,1,MAMTAJ BEGAM,F,45,GEN,AITC,54945,58,55003,41.56,132353,0.4155780375208722,1,2011
157,Metiaburuz,182250,2,BADRUDDOZA MOLLA,M,59,GEN,CPM,48362,47,48409,36.58,132353,0.36575672633034384,0,2011
157,Metiaburuz,182250,3,HAJEE ABDUL KHALEQUE MOLLA,M,66,GEN,IND,24137,6,24143,18.24,132353,0.1824136967050237,0,2011
157,Metiaburuz,182250,4,MD.SAJJAD,M,33,GEN,BJP,3139,1,3140,2.37,132353,0.0237244339002516,0,2011
157,Metiaburuz,182250,5,NISAR AHMED,M,49,GEN,MUL,1658,0,1658,1.25,132353,0.012527105543508648,0,2011
158,Kokata port,199234,1,FIRHAD HAKIM,M,52,GEN,AITC,63794,72,63866,48.64,131314,0.4863609363814978,1,2011
158,Kokata port,199234,2,MOINUDDIN SHAMS,M,47,GEN,AIFB,38791,42,38833,29.57,131314,0.29572627442618454,0,2011
158,Kokata port,199234,3,RAM PYARE RAM,M,67,GEN,IND,22096,35,22131,16.85,131314,0.16853496199948215,0,2011
158,Kokata port,199234,4,RAJ KUMARI SHAW,F,38,GEN,BJP,2699,0,2699,2.06,131314,0.02055378710571607,0,2011
158,Kokata port,199234,5,SANJAY LAL DAS,M,31,GEN,IND,2046,0,2046,1.56,131314,0.01558097384894223,0,2011
158,Kokata port,199234,6,KRISHNENDU BANERJEE,M,29,GEN,IND,1157,0,1157,0.88,131314,0.00881094171223175,0,2011
158,Kokata port,199234,7,AMITAVA BANERJEE,M,36,GEN,IND,582,0,582,0.44,131314,0.004432124525945443,0,2011
159,Bhabanipur,212821,1,SUBRATA BAKSHI,M,60,GEN,AITC,87808,95,87903,64.77,135716,0.6476981343393557,1,2011
159,Bhabanipur,212821,2,NARAYAN PRASAD JAIN,M,53,GEN,CPM,37892,75,37967,27.98,135716,0.2797533083792626,0,2011
159,Bhabanipur,212821,3,RAM CHANDRA JAISWAL,M,65,GEN,BJP,5078,0,5078,3.74,135716,0.03741636947743818,0,2011
159,Bhabanipur,212821,4,DULAL MISTRI,M,37,SC,BSP,1050,0,1050,0.77,135716,0.007736744377965752,0,2011
159,Bhabanipur,212821,5,MD. ARMAN,M,29,GEN,AIMF,860,0,860,0.63,135716,0.006336762061952901,0,2011
159,Bhabanipur,212821,6,NISHAT KHAN,M,52,GEN,IND,775,0,775,0.57,135716,0.005710454183736627,0,2011
159,Bhabanipur,212821,7,NARAYAN DAS,M,51,GEN,IND,759,0,759,0.56,135716,0.005592560936072386,0,2011
159,Bhabanipur,212821,8,BADRI MONDAL,M,35,SC,IND,570,1,571,0.42,135716,0.004207315276017566,0,2011
159,Bhabanipur,212821,9,ABHIJIT BHATTACHARYYA,M,62,GEN,IND,412,0,412,0.3,135716,0.0030357511273541807,0,2011
159,Bhabanipur,212821,10,DEBASIS GHOSH,M,52,GEN,IND,341,0,341,0.25,135716,0.0025125998408441156,0,2011
160,Rashbehari,200423,1,SOBHANDEB CHATTOPADHYAY,M,67,GEN,AITC,88765,127,88892,65.55,135603,0.6555312198107711,1,2011
160,Rashbehari,200423,2,SHANTANU BASU,M,47,GEN,CPM,38889,109,38998,28.76,135603,0.2875895076067639,0,2011
160,Rashbehari,200423,3,JIBAN KUMAR SEN,M,56,GEN,BJP,5108,0,5108,3.77,135603,0.0376687831390161,0,2011
160,Rashbehari,200423,4,MITA BISWAS,F,39,GEN,LJP,1058,1,1059,0.78,135603,0.007809561735359837,0,2011
160,Rashbehari,200423,5,DEB KUMAR DAS,M,29,SC,IND,983,0,983,0.72,135603,0.007249102158506817,0,2011
160,Rashbehari,200423,6,ASHIM HALDER,M,41,GEN,IND,563,0,563,0.42,135603,0.004151825549582236,0,2011
161,Ballygunge,219835,1,SUBRATA MUKHERJEE,M,64,GEN,AITC,88154,40,88194,60.65,145414,0.6065028126590287,1,2011
161,Ballygunge,219835,2,DR. FUAD HALIM,M,40,GEN,CPM,46969,40,47009,32.33,145414,0.3232769884605334,0,2011
161,Ballygunge,219835,3,SHATORUPA,F,39,GEN,BJP,5187,1,5188,3.57,145414,0.03567744508781823,0,2011
161,Ballygunge,219835,4,MOLOY PROKASH MITRA,M,38,GEN,IND,1538,0,1538,1.06,145414,0.010576698254638481,0,2011
161,Ballygunge,219835,5,TIRATH KAUL,M,40,GEN,BSP,1510,0,1510,1.04,145414,0.01038414458030176,0,2011
161,Ballygunge,219835,6,SYED MD WASIM RAZA,M,28,GEN,AIMF,1029,1,1030,0.71,145414,0.007083224448815107,0,2011
161,Ballygunge,219835,7,MD IBRAHIM KHAN,M,49,GEN,JD(U),487,0,487,0.33,145414,0.0033490585500708324,0,2011
161,Ballygunge,219835,8,AMITAVA DUTTA,M,44,GEN,IND,458,0,458,0.31,145414,0.0031496279587935137,0,2011
162,Chowrangee,203052,1,SIKHA CHOWDHURY(MITRA),F,54,GEN,AITC,79322,128,79450,71.9,110506,0.7189654860369573,1,2011
162,Chowrangee,203052,2,BIMAL SINGH,M,45,GEN,RJD,21654,57,21711,19.65,110506,0.19646897001067815,0,2011
162,Chowrangee,203052,3,SHAHNAWAZ AHMED,M,34,GEN,BJP,4798,1,4799,4.34,110506,0.04342750619875844,0,2011
162,Chowrangee,203052,4,ABDUL WAHAB,M,36,GEN,AIMF,1640,0,1640,1.48,110506,0.014840823122726369,0,2011
162,Chowrangee,203052,5,BIMAL SAHA,M,44,GEN,IND,792,0,792,0.72,110506,0.007167031654389807,0,2011
162,Chowrangee,203052,6,SYED MD. SERAJ NABI,M,40,GEN,IND,740,0,740,0.67,110506,0.006696468970010678,0,2011
162,Chowrangee,203052,7,LAKSHMI OJHA,F,39,SC,IND,537,0,537,0.49,110506,0.004859464644453695,0,2011
162,Chowrangee,203052,8,SUSHEEL KUMAR PANDEY,M,33,GEN,JGP,459,0,459,0.42,110506,0.004153620617885002,0,2011
162,Chowrangee,203052,9,KAKALI OJHA,F,34,SC,IND,378,0,378,0.34,110506,0.0034206287441405896,0,2011
163,Entally,194107,1,SWARNA KAMAL SAHA,M,63,GEN,AITC,75814,77,75891,56.24,134953,0.5623513371321868,1,2011
163,Entally,194107,2,DEBESH DAS,M,48,GEN,CPM,50797,98,50895,37.71,134953,0.37713129756285524,0,2011
163,Entally,194107,3,SUDHIR KUMAR PANDEY,M,38,GEN,BJP,3226,4,3230,2.39,134953,0.023934258593732632,0,2011
163,Entally,194107,4,PRASENJIT SARKAR,M,41,SC,IND,1619,0,1619,1.2,134953,0.011996769245589204,0,2011
163,Entally,194107,5,KORI RAM JANAM,M,36,GEN,BSP,824,0,824,0.61,134953,0.0061058294369150745,0,2011
163,Entally,194107,6,HIRA SUMANTA,M,64,SC,JD(U),768,1,769,0.57,134953,0.005698280141975354,0,2011
163,Entally,194107,7,ASHOK SAHA,M,46,GEN,IND,653,0,653,0.48,134953,0.004838721629011582,0,2011
163,Entally,194107,8,MIR TIPU SULTAN ALI,M,44,GEN,PDS,477,0,477,0.35,134953,0.0035345638852044784,0,2011
163,Entally,194107,9,PRABIR HAZRA,M,32,SC,IND,354,1,355,0.26,134953,0.002630545449156373,0,2011
163,Entally,194107,10,MIHIR KUMAR DUTTA,M,66,GEN,IND,240,0,240,0.18,134953,0.0017783969233733225,0,2011
164,Beleghata,229927,1,PARESH PAUL,M,65,GEN,AITC,93031,154,93185,57.45,162195,0.5745244921236783,1,2011
164,Beleghata,229927,2,ANADI KUMAR SAHU,M,54,GEN,CPM,61323,174,61497,37.92,162195,0.37915472116896326,0,2011
164,Beleghata,229927,3,ARUN SHAW,M,44,GEN,BJP,2689,1,2690,1.66,162195,0.01658497487592096,0,2011
164,Beleghata,229927,4,SURENDAR TEWARI,M,43,GEN,IND,1727,0,1727,1.06,162195,0.010647677178704646,0,2011
164,Beleghata,229927,5,PRADIP BOSE,M,50,GEN,RJNP,1439,1,1440,0.89,162195,0.008878202164061778,0,2011
164,Beleghata,229927,6,NIRMAL SAMMADDAR,M,67,GEN,BSP,892,1,893,0.55,162195,0.005505718425352199,0,2011
164,Beleghata,229927,7,SANJOY GHOSH,M,43,GEN,IND,414,0,414,0.26,162195,0.002552483122167761,0,2011
164,Beleghata,229927,8,DILIP TRIPATHI,M,35,GEN,IND,348,1,349,0.22,162195,0.0021517309411510834,0,2011
165,Jorasanko,203439,1,SMITA BAKSHI,F,53,GEN,AITC,57892,78,57970,51.11,113419,0.5111136582054153,1,2011
165,Jorasanko,203439,2,JANKI SINGH,F,60,GEN,CPM,26397,64,26461,23.33,113419,0.2333030620971795,0,2011
165,Jorasanko,203439,3,MINA DEVI PUROHIT,F,51,GEN,BJP,17157,4,17161,15.13,113419,0.15130621853481338,0,2011
165,Jorasanko,203439,4,MD. SOHRAB,M,47,GEN,JD(U),8526,0,8526,7.52,113419,0.07517259013040144,0,2011
165,Jorasanko,203439,5,MANOJ KUMAR JAISWAL,M,40,GEN,IND,553,0,553,0.49,113419,0.00487572628924607,0,2011
165,Jorasanko,203439,6,ARVIND SINGH,M,42,GEN,BSP,529,0,529,0.47,113419,0.004664121531665771,0,2011
165,Jorasanko,203439,7,SUBHASH SINGH,M,42,GEN,IND,474,0,474,0.42,113419,0.004179193962210917,0,2011
165,Jorasanko,203439,8,UTTAM ACHARYA,M,52,GEN,IND,407,0,407,0.36,113419,0.003588464013965914,0,2011
165,Jorasanko,203439,9,BIRENDRA SINGH,M,42,GEN,JGP,369,0,369,0.33,113419,0.0032534231477971062,0,2011
165,Jorasanko,203439,10,MUNNI HELA,F,38,SC,IND,269,0,269,0.24,113419,0.0023717366578791914,0,2011
165,Jorasanko,203439,11,BISWABASU MUKHERJI,M,62,GEN,IND,212,1,213,0.19,113419,0.0018779922235251589,0,2011
165,Jorasanko,203439,12,SUNIL ROY,M,49,GEN,SJP(R),184,0,184,0.16,113419,0.0016223031414489635,0,2011
165,Jorasanko,203439,13,KANAI LAL MAITY,M,51,GEN,IND,162,0,162,0.14,113419,0.0014283321136670222,0,2011
165,Jorasanko,203439,14,BIPIN DAS,M,27,SC,IND,140,1,141,0.12,113419,0.0012431779507842602,0,2011
166,Shyampukur,185859,1,DR. SHASHI PANJA,F,48,GEN,AITC,72792,112,72904,57.97,125766,0.5796797226595424,1,2011
166,Shyampukur,185859,2,JIBAN PRAKASH SAHA,M,61,GEN,AIFB,45758,110,45868,36.47,125766,0.3647090628627769,0,2011
166,Shyampukur,185859,3,GANESH KUMAR DHANANIA,M,51,GEN,BJP,4597,1,4598,3.66,125766,0.03655996056167804,0,2011
166,Shyampukur,185859,4,SUSHIL KUMAR ROY,M,66,GEN,IND,574,1,575,0.46,125766,0.004571982888857084,0,2011
166,Shyampukur,185859,5,BIKASH DEY,M,57,GEN,IND,521,0,521,0.41,125766,0.004142614061033984,0,2011
166,Shyampukur,185859,6,SUMANTA SAHA,M,55,GEN,IND,419,1,420,0.33,125766,0.0033395353275130005,0,2011
166,Shyampukur,185859,7,SUNIL KUMAR SONKAR,M,32,SC,IND,404,0,404,0.32,125766,0.003212314934083934,0,2011
166,Shyampukur,185859,8,MITHU DEY,F,38,GEN,IND,296,0,296,0.24,125766,0.0023535772784377337,0,2011
166,Shyampukur,185859,9,SANJOY BISWAS,M,42,SC,IND,180,0,180,0.14,125766,0.001431229426077,0,2011
167,Maniktala,203191,1,SADHAN PANDE,M,62,GEN,AITC,88879,160,89039,60.05,148273,0.600507172580308,1,2011
167,Maniktala,203191,2,RUPA BAGCHI,F,45,GEN,CPM,52271,218,52489,35.4,148273,0.35400241446520947,0,2011
167,Maniktala,203191,3,NANDALAL SINGHANIA,M,66,GEN,BJP,3659,4,3663,2.47,148273,0.024704430341329846,0,2011
167,Maniktala,203191,4,SANJAY BAGCHI,M,40,GEN,IND,1016,0,1016,0.69,148273,0.006852225287139264,0,2011
167,Maniktala,203191,5,AJIT KUMAR MISHRA,M,32,GEN,IND,991,0,991,0.67,148273,0.006683617381451782,0,2011
167,Maniktala,203191,6,OMPRAKASH PRASAD,M,37,GEN,BSP,644,1,645,0.44,148273,0.004350083966737033,0,2011
167,Maniktala,203191,7,KESHAW PRASAD PASI,M,41,SC,IND,430,0,430,0.29,148273,0.0029000559778246883,0,2011
168,Kashipur-Belgachia,210566,1,MALA SAHA,F,55,GEN,AITC,87119,289,87408,61.68,141721,0.6167611010365436,1,2011
168,Kashipur-Belgachia,210566,2,KANINIKA GHOSH (BOSE),F,43,GEN,CPM,46833,291,47124,33.25,141721,0.33251247168732934,0,2011
168,Kashipur-Belgachia,210566,3,ADITYA TANDON,M,41,GEN,BJP,4416,4,4420,3.12,141721,0.031188038469951523,0,2011
168,Kashipur-Belgachia,210566,4,RAKESH KUMAR KORI,M,38,GEN,BSP,1239,2,1241,0.88,141721,0.008756641570409467,0,2011
168,Kashipur-Belgachia,210566,5,SOURAV MITRA,M,35,GEN,IND,951,0,951,0.67,141721,0.006710367553150204,0,2011
168,Kashipur-Belgachia,210566,6,ASHOKE KUMAR NASKAR,M,39,SC,IND,577,0,577,0.41,141721,0.004071379682615844,0,2011
169,Bally,142634,1,SULTAN SINGH,M,66,GEN,AITC,52710,60,52770,50.42,104665,0.5041800028662877,1,2011
169,Bally,142634,2,KANIKA GANGULY,F,54,GEN,CPM,46024,146,46170,44.11,104665,0.44112167391200496,0,2011
169,Bally,142634,3,BHARAT BHUSHAN OJHA,M,56,GEN,BJP,2676,1,2677,2.56,104665,0.0255768403955477,0,2011
169,Bally,142634,4,SUMAN DOLUI,M,29,SC,IND,947,0,947,0.9,104665,0.00904791477571299,0,2011
169,Bally,142634,5,SAUMADIP CHATTERJEE,M,27,GEN,JD(U),457,1,458,0.44,104665,0.004375865857736588,0,2011
169,Bally,142634,6,SHIBASHIS SARKAR,M,30,SC,IND,455,0,455,0.43,104665,0.004347202980939187,0,2011
169,Bally,142634,7,BHOLANATH PRAMANIK,M,45,SC,IND,266,0,266,0.25,104665,0.0025414417427029093,0,2011
169,Bally,142634,8,SUBHASISH SARKAR,M,27,SC,IND,249,0,249,0.24,104665,0.0023790187741843023,0,2011
169,Bally,142634,9,UMED SINGH CHAUDHURI,M,57,GEN,IND,143,0,143,0.14,104665,0.0013662637940094588,0,2011
169,Bally,142634,10,TRIPTI GHOSH,F,41,GEN,IND,137,0,137,0.13,104665,0.0013089380404146564,0,2011
169,Bally,142634,11,KEYA GANGULY,F,39,GEN,IND,134,1,135,0.13,104665,0.0012898294558830554,0,2011
169,Bally,142634,12,JAYANTA SARKAR,M,35,SC,IND,129,0,129,0.12,104665,0.001232503702288253,0,2011
169,Bally,142634,13,ANJANA CHOWDHURY,F,43,SC,IND,129,0,129,0.12,104665,0.001232503702288253,0,2011
170,Howrah Uttar,172171,1,ASOK GHOSH,M,69,GEN,AITC,61394,72,61466,49.25,124794,0.49253970543455616,1,2011
170,Howrah Uttar,172171,2,NIMAI SAMANTA,M,64,GEN,CPM,41709,149,41858,33.54,124794,0.3354167668317387,0,2011
